ocel_id;ocel_time
assign_trs_Pcp5;2024-05-21 10:01:37
assign_trs_Pcp5;2024-05-21 10:19:11
assign_trs_Pcp6;2024-05-21 10:47:31
assign_trs_Pcp4;2024-05-21 11:37:17
assign_trs_Pcp6;2024-05-21 13:30:21
assign_trs_Pcp4;2024-05-21 14:21:17
assign_trs_Pcp4;2024-05-21 15:55:13
assign_trs_Pcp2;2024-05-21 17:09:22
assign_trs_Pcp4;2024-05-21 18:56:01
assign_trs_Pcp6;2024-05-22 08:42:56
assign_trs_Pcp3;2024-05-22 09:07:36
assign_trs_Pcp8;2024-05-22 09:29:27
assign_trs_Pcp2;2024-05-22 10:09:50
assign_trs_Pcp2;2024-05-22 10:23:44
assign_trs_Pcp8;2024-05-22 11:13:25
assign_trs_Pcp5;2024-05-22 11:46:44
assign_trs_Pcp8;2024-05-22 12:17:30
assign_trs_Pcp8;2024-05-22 14:41:57
assign_trs_Pcp3;2024-05-22 16:42:18
assign_trs_Pcp6;2024-05-22 17:10:12
assign_trs_Pcp2;2024-05-23 07:39:40
assign_trs_Pcp2;2024-05-23 08:06:17
assign_trs_Pcp3;2024-05-23 08:37:40
assign_trs_Pcp2;2024-05-23 08:55:44
assign_trs_Pcp8;2024-05-23 09:07:08
assign_trs_Pcp6;2024-05-23 09:14:23
assign_trs_Pcp2;2024-05-23 09:27:31
assign_trs_Pcp4;2024-05-23 09:39:54
assign_trs_Pcp8;2024-05-23 10:12:33
assign_trs_Pcp5;2024-05-23 10:29:09
assign_trs_Pcp6;2024-05-23 10:31:37
assign_trs_Pcp5;2024-05-23 10:35:15
assign_trs_Pcp3;2024-05-23 10:44:24
assign_trs_Pcp8;2024-05-23 10:47:01
assign_trs_Pcp3;2024-05-23 10:57:10
assign_trs_Pcp3;2024-05-23 10:57:42
assign_trs_Pcp6;2024-05-23 11:41:05
assign_trs_Pcp4;2024-05-23 12:20:00
assign_trs_Pcp4;2024-05-23 12:30:49
assign_trs_Pcp4;2024-05-23 12:55:07
assign_trs_Pcp6;2024-05-23 13:36:37
assign_trs_Pcp5;2024-05-23 14:46:59
assign_trs_Pcp8;2024-05-23 15:53:10
assign_trs_Pcp3;2024-05-23 16:51:00
assign_trs_Pcp8;2024-05-24 10:21:10
assign_trs_Pcp3;2024-05-24 10:25:36
assign_trs_Pcp4;2024-05-24 10:49:10
assign_trs_Pcp6;2024-05-24 10:54:46
assign_trs_Pcp4;2024-05-24 11:14:02
assign_trs_Pcp5;2024-05-24 11:29:48
assign_trs_Pcp6;2024-05-24 11:33:52
