event_id,timestamp,activity
print_w_tickettr8,2024-04-10 16:47:53,Print the Weighing Ticket
input_tally_sheettr8,2024-04-02 17:36:51,Input the Tally Sheet
input_tally_sheettr8,2024-04-04 16:51:58,Input the Tally Sheet
input_tally_sheettr8,2024-04-08 10:37:53,Input the Tally Sheet
input_tally_sheettr8,2024-04-09 15:12:27,Input the Tally Sheet
input_tally_sheettr8,2024-04-10 16:47:53,Input the Tally Sheet
assign_trs_Pcp53,2024-04-02 17:48:20,Assign Trucks
assign_trs_Pcp53,2024-04-05 11:24:37,Assign Trucks
assign_trs_Pcp51,2024-04-02 18:37:25,Assign Trucks
assign_trs_Pcp51,2024-04-04 15:09:55,Assign Trucks
assign_trs_Pcp51,2024-04-05 14:35:24,Assign Trucks
assign_trs_Pcp51,2024-04-08 16:13:20,Assign Trucks
eval_trs_exittr36_Pcp13,2024-04-02 18:38:04,Evaluate the Truck Exit
input_tally_sheettr36,2024-04-02 18:38:04,Input the Tally Sheet
input_tally_sheettr36,2024-04-04 15:47:26,Input the Tally Sheet
input_tally_sheettr36,2024-04-09 11:57:30,Input the Tally Sheet
input_tally_sheettr36,2024-04-11 11:07:46,Input the Tally Sheet
print_w_tickettr36,2024-04-02 18:38:04,Print the Weighing Ticket
print_w_tickettr36,2024-04-04 15:47:26,Print the Weighing Ticket
print_w_tickettr36,2024-04-09 11:57:30,Print the Weighing Ticket
print_w_tickettr36,2024-04-11 11:07:46,Print the Weighing Ticket
input_tally_sheettr12,2024-04-02 20:46:10,Input the Tally Sheet
input_tally_sheettr12,2024-04-03 19:06:31,Input the Tally Sheet
input_tally_sheettr12,2024-04-05 10:18:05,Input the Tally Sheet
input_tally_sheettr12,2024-04-08 16:35:51,Input the Tally Sheet
input_tally_sheettr12,2024-04-10 15:07:44,Input the Tally Sheet
eval_trs_exittr12_Pcp56,2024-04-02 20:46:10,Evaluate the Truck Exit
print_w_tickettr12,2024-04-02 20:46:10,Print the Weighing Ticket
print_w_tickettr12,2024-04-03 19:06:31,Print the Weighing Ticket
print_w_tickettr12,2024-04-05 10:18:05,Print the Weighing Ticket
print_w_tickettr12,2024-04-08 16:35:51,Print the Weighing Ticket
print_w_tickettr12,2024-04-10 15:07:44,Print the Weighing Ticket
eval_trs_exittr9_Pcp56,2024-04-02 22:43:56,Evaluate the Truck Exit
input_tally_sheettr9,2024-04-02 22:43:56,Input the Tally Sheet
input_tally_sheettr9,2024-04-03 19:44:56,Input the Tally Sheet
input_tally_sheettr9,2024-04-05 12:10:49,Input the Tally Sheet
input_tally_sheettr9,2024-04-08 14:51:22,Input the Tally Sheet
input_tally_sheettr9,2024-04-10 09:55:15,Input the Tally Sheet
input_tally_sheettr9,2024-04-11 12:19:52,Input the Tally Sheet
print_w_tickettr9,2024-04-02 22:43:56,Print the Weighing Ticket
print_w_tickettr9,2024-04-03 19:44:56,Print the Weighing Ticket
print_w_tickettr9,2024-04-05 12:10:49,Print the Weighing Ticket
print_w_tickettr9,2024-04-08 14:51:22,Print the Weighing Ticket
print_w_tickettr9,2024-04-10 09:55:15,Print the Weighing Ticket
print_w_tickettr9,2024-04-11 12:19:52,Print the Weighing Ticket
print_w_tickettr13,2024-04-02 22:54:24,Print the Weighing Ticket
print_w_tickettr13,2024-04-03 20:27:26,Print the Weighing Ticket
print_w_tickettr13,2024-04-05 18:41:23,Print the Weighing Ticket
print_w_tickettr13,2024-04-09 09:02:40,Print the Weighing Ticket
print_w_tickettr13,2024-04-10 11:00:58,Print the Weighing Ticket
print_w_tickettr13,2024-04-11 15:15:08,Print the Weighing Ticket
eval_trs_exittr13_Pcp38,2024-04-02 22:54:24,Evaluate the Truck Exit
input_tally_sheettr13,2024-04-02 22:54:24,Input the Tally Sheet
input_tally_sheettr13,2024-04-03 20:27:26,Input the Tally Sheet
input_tally_sheettr13,2024-04-05 18:41:23,Input the Tally Sheet
input_tally_sheettr13,2024-04-09 09:02:40,Input the Tally Sheet
input_tally_sheettr13,2024-04-10 11:00:58,Input the Tally Sheet
input_tally_sheettr13,2024-04-11 15:15:08,Input the Tally Sheet
print_w_tickettr45,2024-04-02 23:12:33,Print the Weighing Ticket
print_w_tickettr45,2024-04-04 15:56:24,Print the Weighing Ticket
print_w_tickettr45,2024-04-08 11:19:22,Print the Weighing Ticket
print_w_tickettr45,2024-04-09 15:59:02,Print the Weighing Ticket
print_w_tickettr45,2024-04-10 18:24:10,Print the Weighing Ticket
input_tally_sheettr45,2024-04-02 23:12:33,Input the Tally Sheet
input_tally_sheettr45,2024-04-04 15:56:24,Input the Tally Sheet
input_tally_sheettr45,2024-04-08 11:19:22,Input the Tally Sheet
input_tally_sheettr45,2024-04-09 15:59:02,Input the Tally Sheet
input_tally_sheettr45,2024-04-10 18:24:10,Input the Tally Sheet
eval_trs_exittr45_Pcp13,2024-04-02 23:12:33,Evaluate the Truck Exit
input_tally_sheettr41,2024-04-03 07:14:22,Input the Tally Sheet
input_tally_sheettr41,2024-04-04 16:49:30,Input the Tally Sheet
input_tally_sheettr41,2024-04-09 22:26:54,Input the Tally Sheet
input_tally_sheettr41,2024-04-10 17:08:41,Input the Tally Sheet
print_w_tickettr41,2024-04-03 07:14:22,Print the Weighing Ticket
print_w_tickettr41,2024-04-04 16:49:30,Print the Weighing Ticket
print_w_tickettr41,2024-04-09 22:26:54,Print the Weighing Ticket
print_w_tickettr41,2024-04-10 17:08:41,Print the Weighing Ticket
eval_trs_exittr41_Pcp69,2024-04-03 07:14:22,Evaluate the Truck Exit
assign_trs_Pcp78,2024-04-03 07:42:07,Assign Trucks
assign_trs_Pcp78,2024-04-03 10:26:58,Assign Trucks
assign_trs_Pcp78,2024-04-04 09:58:04,Assign Trucks
weigh_loaded_trucktr35,2024-04-03 07:48:50,Weigh the Loaded Truck
weigh_loaded_trucktr35,2024-04-05 14:07:41,Weigh the Loaded Truck
weigh_loaded_trucktr35,2024-04-08 17:16:29,Weigh the Loaded Truck
weigh_loaded_trucktr35,2024-04-10 14:48:57,Weigh the Loaded Truck
weigh_loaded_trucktr40,2024-04-03 07:51:50,Weigh the Loaded Truck
weigh_loaded_trucktr40,2024-04-04 11:58:00,Weigh the Loaded Truck
weigh_loaded_trucktr40,2024-04-08 12:25:35,Weigh the Loaded Truck
weigh_loaded_trucktr40,2024-04-10 10:00:00,Weigh the Loaded Truck
weigh_loaded_trucktr40,2024-04-11 14:52:08,Weigh the Loaded Truck
eval_trs_exittr10_Pcp69,2024-04-03 08:00:34,Evaluate the Truck Exit
input_tally_sheettr10,2024-04-03 08:00:34,Input the Tally Sheet
input_tally_sheettr10,2024-04-04 12:22:11,Input the Tally Sheet
input_tally_sheettr10,2024-04-10 21:39:23,Input the Tally Sheet
print_w_tickettr10,2024-04-03 08:00:34,Print the Weighing Ticket
print_w_tickettr10,2024-04-04 12:22:11,Print the Weighing Ticket
print_w_tickettr10,2024-04-10 21:39:23,Print the Weighing Ticket
assign_trs_Pcp73,2024-04-03 08:37:06,Assign Trucks
assign_trs_Pcp73,2024-04-03 09:46:16,Assign Trucks
assign_trs_Pcp19,2024-04-03 08:37:08,Assign Trucks
assign_trs_Pcp65,2024-04-03 08:41:21,Assign Trucks
assign_trs_Pcp65,2024-04-04 14:00:23,Assign Trucks
assign_trs_Pcp96,2024-04-03 08:42:09,Assign Trucks
assign_trs_Pcp17,2024-04-03 08:45:49,Assign Trucks
assign_trs_Pcp17,2024-04-10 14:38:00,Assign Trucks
assign_trs_Pcp17,2024-04-10 15:04:42,Assign Trucks
assign_trs_Pcp44,2024-04-03 09:16:38,Assign Trucks
assign_trs_Pcp44,2024-04-03 14:46:40,Assign Trucks
eval_trs_exittr43_Pcp79,2024-04-03 09:27:03,Evaluate the Truck Exit
assign_trs_Pcp16,2024-04-03 09:29:21,Assign Trucks
assign_trs_Pcp16,2024-04-08 17:26:11,Assign Trucks
assign_trs_Pcp16,2024-04-09 11:22:02,Assign Trucks
assign_trs_Pcp10,2024-04-03 09:32:01,Assign Trucks
assign_trs_Pcp10,2024-04-03 10:22:01,Assign Trucks
assign_trs_Pcp10,2024-04-04 10:27:51,Assign Trucks
assign_trs_Pcp80,2024-04-03 09:52:57,Assign Trucks
assign_trs_Pcp94,2024-04-03 10:11:22,Assign Trucks
assign_trs_Pcp23,2024-04-03 10:21:20,Assign Trucks
assign_trs_Pcp23,2024-04-04 18:28:22,Assign Trucks
assign_trs_Pcp23,2024-04-08 11:14:30,Assign Trucks
assign_trs_Pcp89,2024-04-03 10:22:11,Assign Trucks
assign_trs_Pcp89,2024-04-04 10:46:43,Assign Trucks
assign_trs_Pcp89,2024-04-04 13:48:15,Assign Trucks
eval_trs_exittr40_Pcp20,2024-04-03 10:23:44,Evaluate the Truck Exit
print_w_tickettr40,2024-04-03 10:23:44,Print the Weighing Ticket
print_w_tickettr40,2024-04-04 17:37:44,Print the Weighing Ticket
print_w_tickettr40,2024-04-08 15:34:21,Print the Weighing Ticket
print_w_tickettr40,2024-04-10 10:36:37,Print the Weighing Ticket
print_w_tickettr40,2024-04-11 16:14:49,Print the Weighing Ticket
input_tally_sheettr40,2024-04-03 10:23:44,Input the Tally Sheet
input_tally_sheettr40,2024-04-04 17:37:44,Input the Tally Sheet
input_tally_sheettr40,2024-04-08 15:34:21,Input the Tally Sheet
input_tally_sheettr40,2024-04-10 10:36:37,Input the Tally Sheet
input_tally_sheettr40,2024-04-11 16:14:49,Input the Tally Sheet
eval_trs_exittr11_Pcp37,2024-04-03 10:30:28,Evaluate the Truck Exit
assign_trs_Pcp24,2024-04-03 10:35:09,Assign Trucks
assign_trs_Pcp24,2024-04-04 14:49:25,Assign Trucks
assign_trs_Pcp74,2024-04-03 10:36:35,Assign Trucks
assign_trs_Pcp74,2024-04-08 09:18:52,Assign Trucks
assign_trs_Pcp74,2024-04-09 09:34:34,Assign Trucks
assign_trs_Pcp74,2024-04-09 09:47:36,Assign Trucks
assign_trs_Pcp74,2024-04-09 16:19:26,Assign Trucks
assign_trs_Pcp74,2024-04-09 18:26:51,Assign Trucks
assign_trs_Pcp98,2024-04-03 11:20:13,Assign Trucks
eval_trs_exittr35_Pcp21,2024-04-03 11:40:12,Evaluate the Truck Exit
print_w_tickettr35,2024-04-03 11:40:12,Print the Weighing Ticket
print_w_tickettr35,2024-04-05 15:23:57,Print the Weighing Ticket
print_w_tickettr35,2024-04-09 10:13:56,Print the Weighing Ticket
print_w_tickettr35,2024-04-10 17:47:04,Print the Weighing Ticket
input_tally_sheettr35,2024-04-03 11:40:12,Input the Tally Sheet
input_tally_sheettr35,2024-04-05 15:23:57,Input the Tally Sheet
input_tally_sheettr35,2024-04-09 10:13:56,Input the Tally Sheet
input_tally_sheettr35,2024-04-10 17:47:04,Input the Tally Sheet
eval_trs_exittr17_Pcp39,2024-04-03 11:54:44,Evaluate the Truck Exit
eval_trs_exittr19_Pcp82,2024-04-03 11:55:10,Evaluate the Truck Exit
eval_trs_exittr3_Pcp62,2024-04-03 11:57:48,Evaluate the Truck Exit
eval_trs_exittr15_Pcp34,2024-04-03 12:02:39,Evaluate the Truck Exit
assign_trs_Pcp99,2024-04-03 12:19:02,Assign Trucks
assign_trs_Pcp99,2024-04-09 09:02:19,Assign Trucks
assign_trs_Pcp99,2024-04-09 18:21:50,Assign Trucks
assign_trs_Pcp11,2024-04-03 13:41:31,Assign Trucks
assign_trs_Pcp11,2024-04-05 10:30:20,Assign Trucks
assign_trs_Pcp14,2024-04-03 14:11:39,Assign Trucks
assign_trs_Pcp14,2024-04-04 16:53:21,Assign Trucks
assign_trs_Pcp14,2024-04-04 17:21:15,Assign Trucks
assign_trs_Pcp14,2024-04-08 13:57:12,Assign Trucks
assign_trs_Pcp14,2024-04-08 17:27:19,Assign Trucks
assign_trs_Pcp85,2024-04-03 14:55:41,Assign Trucks
assign_trs_Pcp85,2024-04-04 12:45:51,Assign Trucks
assign_trs_Pcp85,2024-04-05 15:35:36,Assign Trucks
assign_trs_Pcp85,2024-04-08 14:02:06,Assign Trucks
assign_trs_Pcp85,2024-04-10 10:44:38,Assign Trucks
assign_trs_Pcp85,2024-04-10 11:21:06,Assign Trucks
assign_trs_Pcp85,2024-04-10 12:27:00,Assign Trucks
eval_trs_exittr44_Pcp47,2024-04-03 15:02:43,Evaluate the Truck Exit
eval_trs_exittr38_Pcp30,2024-04-03 15:27:57,Evaluate the Truck Exit
eval_trs_exittr50_Pcp66,2024-04-03 15:32:56,Evaluate the Truck Exit
assign_trs_Pcp43,2024-04-03 15:40:20,Assign Trucks
assign_trs_Pcp43,2024-04-04 16:39:29,Assign Trucks
eval_trs_exittr34_Pcp78,2024-04-03 16:13:51,Evaluate the Truck Exit
assign_trs_Pcp46,2024-04-03 16:18:10,Assign Trucks
assign_trs_Pcp46,2024-04-04 10:50:11,Assign Trucks
assign_trs_Pcp46,2024-04-04 10:50:48,Assign Trucks
assign_trs_Pcp46,2024-04-05 09:53:38,Assign Trucks
assign_trs_Pcp46,2024-04-08 10:35:11,Assign Trucks
assign_trs_Pcp83,2024-04-03 16:23:01,Assign Trucks
eval_trs_exittr31_Pcp37,2024-04-03 16:32:13,Evaluate the Truck Exit
eval_trs_exittr47_Pcp5,2024-04-03 16:50:18,Evaluate the Truck Exit
eval_trs_exittr23_Pcp34,2024-04-03 17:01:09,Evaluate the Truck Exit
eval_trs_exittr26_Pcp17,2024-04-03 17:09:36,Evaluate the Truck Exit
eval_trs_exittr21_Pcp47,2024-04-03 17:10:39,Evaluate the Truck Exit
eval_trs_exittr49_Pcp63,2024-04-03 17:14:24,Evaluate the Truck Exit
eval_trs_exittr5_Pcp78,2024-04-03 17:55:30,Evaluate the Truck Exit
eval_trs_exittr12_Pcp73,2024-04-03 19:06:31,Evaluate the Truck Exit
eval_trs_exittr1_Pcp65,2024-04-03 19:38:40,Evaluate the Truck Exit
eval_trs_exittr9_Pcp89,2024-04-03 19:44:56,Evaluate the Truck Exit
eval_trs_exittr13_Pcp74,2024-04-03 20:27:26,Evaluate the Truck Exit
eval_trs_exittr13_Pcp74,2024-04-10 11:00:58,Evaluate the Truck Exit
eval_trs_exittr24_Pcp15,2024-04-03 22:11:50,Evaluate the Truck Exit
eval_trs_exittr4_Pcp10,2024-04-04 07:30:39,Evaluate the Truck Exit
assign_trs_Pcp25,2024-04-04 07:33:40,Assign Trucks
assign_trs_Pcp25,2024-04-05 09:32:25,Assign Trucks
assign_trs_Pcp25,2024-04-09 11:01:30,Assign Trucks
assign_trs_Pcp8,2024-04-04 08:08:15,Assign Trucks
assign_trs_Pcp8,2024-04-05 12:30:34,Assign Trucks
assign_trs_Pcp8,2024-04-08 11:53:56,Assign Trucks
assign_trs_Pcp8,2024-04-09 14:15:47,Assign Trucks
eval_trs_exittr22_Pcp88,2024-04-04 08:28:51,Evaluate the Truck Exit
assign_trs_Pcp91,2024-04-04 08:53:34,Assign Trucks
assign_trs_Pcp91,2024-04-09 09:55:12,Assign Trucks
assign_trs_Pcp35,2024-04-04 09:06:53,Assign Trucks
assign_trs_Pcp35,2024-04-09 15:57:42,Assign Trucks
assign_trs_Pcp35,2024-04-10 08:09:45,Assign Trucks
assign_trs_Pcp35,2024-04-10 10:12:12,Assign Trucks
assign_trs_Pcp55,2024-04-04 09:19:51,Assign Trucks
assign_trs_Pcp55,2024-04-04 13:46:45,Assign Trucks
assign_trs_Pcp55,2024-04-08 17:42:42,Assign Trucks
assign_trs_Pcp55,2024-04-10 08:23:00,Assign Trucks
assign_trs_Pcp55,2024-04-10 11:55:09,Assign Trucks
eval_trs_exittr7_Pcp28,2024-04-04 09:26:35,Evaluate the Truck Exit
eval_trs_exittr14_Pcp19,2024-04-04 09:31:19,Evaluate the Truck Exit
assign_trs_Pcp22,2024-04-04 09:35:58,Assign Trucks
eval_trs_exittr46_Pcp51,2024-04-04 09:43:52,Evaluate the Truck Exit
assign_trs_Pcp93,2024-04-04 09:52:32,Assign Trucks
eval_trs_exittr37_Pcp96,2024-04-04 09:57:54,Evaluate the Truck Exit
eval_trs_exittr16_Pcp12,2024-04-04 10:12:45,Evaluate the Truck Exit
eval_trs_exittr6_Pcp81,2024-04-04 10:17:46,Evaluate the Truck Exit
eval_trs_exittr18_Pcp23,2024-04-04 10:27:26,Evaluate the Truck Exit
assign_trs_Pcp27,2024-04-04 10:30:43,Assign Trucks
assign_trs_Pcp27,2024-04-08 10:07:24,Assign Trucks
assign_trs_Pcp4,2024-04-04 10:38:20,Assign Trucks
assign_trs_Pcp4,2024-04-08 14:59:18,Assign Trucks
assign_trs_Pcp4,2024-04-09 10:37:11,Assign Trucks
assign_trs_Pcp4,2024-04-09 14:36:06,Assign Trucks
assign_trs_Pcp4,2024-04-10 07:46:00,Assign Trucks
eval_trs_exittr2_Pcp90,2024-04-04 11:10:16,Evaluate the Truck Exit
eval_trs_exittr48_Pcp57,2024-04-04 11:10:47,Evaluate the Truck Exit
eval_trs_exittr39_Pcp53,2024-04-04 11:12:24,Evaluate the Truck Exit
assign_trs_Pcp2,2024-04-04 11:22:26,Assign Trucks
assign_trs_Pcp2,2024-04-05 09:58:50,Assign Trucks
eval_trs_exittr42_Pcp62,2024-04-04 11:42:49,Evaluate the Truck Exit
assign_trs_Pcp54,2024-04-04 11:51:03,Assign Trucks
eval_trs_exittr33_Pcp50,2024-04-04 12:00:08,Evaluate the Truck Exit
assign_trs_Pcp3,2024-04-04 12:19:10,Assign Trucks
assign_trs_Pcp3,2024-04-04 14:48:29,Assign Trucks
assign_trs_Pcp3,2024-04-08 13:25:45,Assign Trucks
assign_trs_Pcp3,2024-04-09 09:42:02,Assign Trucks
eval_trs_exittr10_Pcp79,2024-04-04 12:22:11,Evaluate the Truck Exit
eval_trs_exittr27_Pcp73,2024-04-04 12:30:27,Evaluate the Truck Exit
assign_trs_Pcp48,2024-04-04 13:50:55,Assign Trucks
assign_trs_Pcp48,2024-04-05 11:28:41,Assign Trucks
assign_trs_Pcp48,2024-04-08 09:26:14,Assign Trucks
assign_trs_Pcp48,2024-04-09 16:23:04,Assign Trucks
eval_trs_exittr43_Pcp99,2024-04-04 13:54:09,Evaluate the Truck Exit
eval_trs_exittr25_Pcp39,2024-04-04 14:07:13,Evaluate the Truck Exit
assign_trs_Pcp60,2024-04-04 15:15:48,Assign Trucks
eval_trs_exittr19_Pcp46,2024-04-04 15:43:28,Evaluate the Truck Exit
eval_trs_exittr34_Pcp35,2024-04-04 15:44:38,Evaluate the Truck Exit
eval_trs_exittr11_Pcp14,2024-04-04 15:45:22,Evaluate the Truck Exit
eval_trs_exittr36_Pcp98,2024-04-04 15:47:26,Evaluate the Truck Exit
eval_trs_exittr45_Pcp10,2024-04-04 15:56:24,Evaluate the Truck Exit
eval_trs_exittr38_Pcp8,2024-04-04 15:56:32,Evaluate the Truck Exit
eval_trs_exittr32_Pcp44,2024-04-04 15:57:59,Evaluate the Truck Exit
eval_trs_exittr17_Pcp44,2024-04-04 16:00:04,Evaluate the Truck Exit
eval_trs_exittr28_Pcp71,2024-04-04 16:00:41,Evaluate the Truck Exit
eval_trs_exittr20_Pcp80,2024-04-04 16:01:26,Evaluate the Truck Exit
assign_trs_Pcp61,2024-04-04 16:03:38,Assign Trucks
assign_trs_Pcp61,2024-04-08 11:10:54,Assign Trucks
eval_trs_exittr29_Pcp16,2024-04-04 16:32:54,Evaluate the Truck Exit
eval_trs_exittr41_Pcp24,2024-04-04 16:49:30,Evaluate the Truck Exit
eval_trs_exittr8_Pcp94,2024-04-04 16:51:58,Evaluate the Truck Exit
eval_trs_exittr40_Pcp11,2024-04-04 17:37:44,Evaluate the Truck Exit
eval_trs_exittr23_Pcp93,2024-04-04 19:27:12,Evaluate the Truck Exit
eval_trs_exittr30_Pcp82,2024-04-04 22:32:08,Evaluate the Truck Exit
eval_trs_exittr3_Pcp83,2024-04-05 07:57:04,Evaluate the Truck Exit
assign_trs_Pcp58,2024-04-05 08:09:16,Assign Trucks
assign_trs_Pcp58,2024-04-08 16:14:16,Assign Trucks
eval_trs_exittr6_Pcp54,2024-04-05 08:26:01,Evaluate the Truck Exit
assign_trs_Pcp72,2024-04-05 08:28:07,Assign Trucks
assign_trs_Pcp72,2024-04-10 09:10:32,Assign Trucks
assign_trs_Pcp72,2024-04-10 09:45:28,Assign Trucks
assign_trs_Pcp72,2024-04-10 10:14:14,Assign Trucks
assign_trs_Pcp72,2024-04-10 14:39:40,Assign Trucks
eval_trs_exittr50_Pcp91,2024-04-05 08:33:44,Evaluate the Truck Exit
eval_trs_exittr49_Pcp27,2024-04-05 10:09:42,Evaluate the Truck Exit
eval_trs_exittr12_Pcp46,2024-04-05 10:18:05,Evaluate the Truck Exit
eval_trs_exittr4_Pcp71,2024-04-05 10:30:47,Evaluate the Truck Exit
assign_trs_Pcp76,2024-04-05 10:34:48,Assign Trucks
assign_trs_Pcp76,2024-04-09 10:49:05,Assign Trucks
assign_trs_Pcp76,2024-04-09 18:05:33,Assign Trucks
eval_trs_exittr18_Pcp3,2024-04-05 10:42:07,Evaluate the Truck Exit
assign_trs_Pcp6,2024-04-05 10:51:58,Assign Trucks
assign_trs_Pcp6,2024-04-09 08:33:34,Assign Trucks
eval_trs_exittr15_Pcp43,2024-04-05 10:58:45,Evaluate the Truck Exit
assign_trs_Pcp31,2024-04-05 11:50:58,Assign Trucks
assign_trs_Pcp31,2024-04-08 12:02:32,Assign Trucks
assign_trs_Pcp31,2024-04-10 14:16:01,Assign Trucks
assign_trs_Pcp31,2024-04-10 14:44:28,Assign Trucks
assign_trs_Pcp70,2024-04-05 12:09:32,Assign Trucks
eval_trs_exittr9_Pcp10,2024-04-05 12:10:49,Evaluate the Truck Exit
assign_trs_Pcp100,2024-04-05 12:16:51,Assign Trucks
eval_trs_exittr46_Pcp79,2024-04-05 12:43:20,Evaluate the Truck Exit
eval_trs_exittr24_Pcp22,2024-04-05 13:32:35,Evaluate the Truck Exit
assign_trs_Pcp67,2024-04-05 13:38:13,Assign Trucks
eval_trs_exittr26_Pcp15,2024-04-05 15:19:39,Evaluate the Truck Exit
eval_trs_exittr16_Pcp48,2024-04-05 15:20:51,Evaluate the Truck Exit
eval_trs_exittr35_Pcp85,2024-04-05 15:23:57,Evaluate the Truck Exit
eval_trs_exittr25_Pcp14,2024-04-05 16:04:53,Evaluate the Truck Exit
assign_trs_Pcp1,2024-04-05 16:10:30,Assign Trucks
assign_trs_Pcp1,2024-04-08 13:54:48,Assign Trucks
assign_trs_Pcp1,2024-04-08 19:02:11,Assign Trucks
assign_trs_Pcp1,2024-04-09 11:57:06,Assign Trucks
eval_trs_exittr1_Pcp46,2024-04-05 16:25:48,Evaluate the Truck Exit
eval_trs_exittr14_Pcp55,2024-04-05 16:50:34,Evaluate the Truck Exit
eval_trs_exittr44_Pcp25,2024-04-05 16:56:05,Evaluate the Truck Exit
eval_trs_exittr31_Pcp55,2024-04-05 17:13:04,Evaluate the Truck Exit
eval_trs_exittr48_Pcp65,2024-04-05 17:49:44,Evaluate the Truck Exit
assign_trs_Pcp9,2024-04-05 17:53:59,Assign Trucks
assign_trs_Pcp9,2024-04-08 13:53:22,Assign Trucks
assign_trs_Pcp9,2024-04-10 10:28:34,Assign Trucks
eval_trs_exittr11_Pcp23,2024-04-05 18:01:24,Evaluate the Truck Exit
eval_trs_exittr13_Pcp4,2024-04-05 18:41:23,Evaluate the Truck Exit
eval_trs_exittr47_Pcp78,2024-04-05 19:35:40,Evaluate the Truck Exit
eval_trs_exittr21_Pcp34,2024-04-08 07:53:26,Evaluate the Truck Exit
eval_trs_exittr22_Pcp89,2024-04-08 07:59:58,Evaluate the Truck Exit
eval_trs_exittr2_Pcp51,2024-04-08 08:47:44,Evaluate the Truck Exit
assign_trs_Pcp59,2024-04-08 09:12:05,Assign Trucks
assign_trs_Pcp59,2024-04-09 19:06:21,Assign Trucks
eval_trs_exittr17_Pcp72,2024-04-08 09:40:10,Evaluate the Truck Exit
eval_trs_exittr5_Pcp2,2024-04-08 09:41:23,Evaluate the Truck Exit
eval_trs_exittr20_Pcp50,2024-04-08 09:50:27,Evaluate the Truck Exit
eval_trs_exittr43_Pcp14,2024-04-08 09:55:07,Evaluate the Truck Exit
eval_trs_exittr43_Pcp14,2024-04-10 11:30:09,Evaluate the Truck Exit
eval_trs_exittr6_Pcp53,2024-04-08 10:34:17,Evaluate the Truck Exit
eval_trs_exittr8_Pcp6,2024-04-08 10:37:53,Evaluate the Truck Exit
eval_trs_exittr28_Pcp43,2024-04-08 10:48:31,Evaluate the Truck Exit
eval_trs_exittr27_Pcp60,2024-04-08 11:04:31,Evaluate the Truck Exit
eval_trs_exittr45_Pcp25,2024-04-08 11:19:22,Evaluate the Truck Exit
eval_trs_exittr19_Pcp58,2024-04-08 11:27:07,Evaluate the Truck Exit
eval_trs_exittr33_Pcp61,2024-04-08 11:35:30,Evaluate the Truck Exit
eval_trs_exittr42_Pcp66,2024-04-08 11:47:23,Evaluate the Truck Exit
eval_trs_exittr3_Pcp70,2024-04-08 11:50:13,Evaluate the Truck Exit
eval_trs_exittr37_Pcp89,2024-04-08 12:05:22,Evaluate the Truck Exit
eval_trs_exittr7_Pcp85,2024-04-08 12:32:26,Evaluate the Truck Exit
eval_trs_exittr50_Pcp48,2024-04-08 12:42:55,Evaluate the Truck Exit
eval_trs_exittr29_Pcp76,2024-04-08 13:44:31,Evaluate the Truck Exit
eval_trs_exittr39_Pcp24,2024-04-08 13:52:21,Evaluate the Truck Exit
assign_trs_Pcp45,2024-04-08 14:04:02,Assign Trucks
assign_trs_Pcp45,2024-04-08 15:13:10,Assign Trucks
assign_trs_Pcp45,2024-04-09 16:01:31,Assign Trucks
assign_trs_Pcp7,2024-04-08 14:22:33,Assign Trucks
assign_trs_Pcp87,2024-04-08 14:31:58,Assign Trucks
assign_trs_Pcp87,2024-04-08 15:03:44,Assign Trucks
assign_trs_Pcp97,2024-04-08 14:48:36,Assign Trucks
assign_trs_Pcp97,2024-04-09 10:12:24,Assign Trucks
assign_trs_Pcp68,2024-04-08 14:49:20,Assign Trucks
assign_trs_Pcp68,2024-04-09 13:49:21,Assign Trucks
assign_trs_Pcp68,2024-04-09 13:55:21,Assign Trucks
assign_trs_Pcp68,2024-04-09 18:58:21,Assign Trucks
eval_trs_exittr9_Pcp85,2024-04-08 14:51:22,Evaluate the Truck Exit
eval_trs_exittr30_Pcp31,2024-04-08 15:10:10,Evaluate the Truck Exit
eval_trs_exittr40_Pcp66,2024-04-08 15:34:21,Evaluate the Truck Exit
eval_trs_exittr23_Pcp8,2024-04-08 15:49:34,Evaluate the Truck Exit
eval_trs_exittr46_Pcp63,2024-04-08 15:49:41,Evaluate the Truck Exit
eval_trs_exittr11_Pcp50,2024-04-08 16:08:33,Evaluate the Truck Exit
eval_trs_exittr12_Pcp51,2024-04-08 16:35:51,Evaluate the Truck Exit
eval_trs_exittr16_Pcp9,2024-04-08 16:46:30,Evaluate the Truck Exit
eval_trs_exittr38_Pcp11,2024-04-08 17:13:04,Evaluate the Truck Exit
eval_trs_exittr25_Pcp59,2024-04-08 18:04:28,Evaluate the Truck Exit
eval_trs_exittr18_Pcp67,2024-04-08 18:23:58,Evaluate the Truck Exit
assign_trs_Pcp33,2024-04-09 07:25:55,Assign Trucks
assign_trs_Pcp40,2024-04-09 07:31:33,Assign Trucks
assign_trs_Pcp40,2024-04-10 10:55:44,Assign Trucks
eval_trs_exittr32_Pcp2,2024-04-09 07:50:33,Evaluate the Truck Exit
eval_trs_exittr20_Pcp85,2024-04-09 08:07:42,Evaluate the Truck Exit
eval_trs_exittr20_Pcp85,2024-04-12 10:39:04,Evaluate the Truck Exit
eval_trs_exittr13_Pcp27,2024-04-09 09:02:40,Evaluate the Truck Exit
eval_trs_exittr34_Pcp62,2024-04-09 09:17:09,Evaluate the Truck Exit
